text,created_at
"@CatOnGlass: 200000 new followers for @realDonaldTrump. From 10800000 to 11000000 All in the last ten days or so! #MAGA #AlwaysTrump,08-20-2016 05:02:57
.@Franklin_Graham @BillyNungesser @SamaritansPurse- so humbled by my time w/ you. You are in our thoughts  and  prayers. https://t.co/I6xGsEzlwv,08-20-2016 01:14:08
We are one nation. When one hurts we all hurt. We must all work together-to lift each other up.#StandWithLouisiana https://t.co/Ob7J2oBWhq,08-20-2016 01:00:12
#WheresHillary? Sleeping!!!!!,08-20-2016 00:17:09
Thank you Michigan. This is a MOVEMENT. We are going to MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16 https://t.co/vP3eqF3Zbb,08-19-2016 22:16:16
Great job by @EricTrump on interview with @BillHemmer on @FoxNews. #ImWithYou #TrumpTrain,08-19-2016 13:34:54
Thank you to everyone for all of the nice comments by Twitter pundits and otherwise for my speech last night.,08-19-2016 13:27:10
The reporting at the failing @nytimes gets worse and worse by the day. Fortunately it is a dying newspaper.,08-19-2016 12:43:37
Thank you to NC for last evenings great reception. The speech was a great success. Heading now to Louisiana  and  another speech tonight in MI.,08-19-2016 12:42:38
We are one nation. When one state hurts we all hurt. We must all work together - to lift each other up. https://t.co/XoDkW5X3Wy,08-19-2016 10:40:15
Thank you Charlotte North Carolina!#MakeAmericaGreatAgain https://t.co/Y19nUKkYTc,08-19-2016 00:52:35
Together we will MAKE AMERICA GREAT AGAIN! https://t.co/aENuIvrUrS,08-19-2016 00:33:54
#CrookedHillary #ThrowbackThursday https://t.co/v8J0r64J7h,08-18-2016 20:55:33
They will soon be calling me MR. BREXIT!,08-18-2016 12:11:48
I will be doing a Town Hall tonight at 10:00 P.M. on @seanhannity - @FoxNews,08-18-2016 01:21:30
Will be participating in a town hall event- hosted by @SeanHannity tonight at 10pmE on @FoxNews. Enjoy! https://t.co/7nReqYM7FF,08-17-2016 22:25:02
We are going to make this a government of the people once again!#MakeAmericaGreatAgain #ImWithYouhttps://t.co/Fi7yEb2XQb,08-17-2016 21:44:48
We will repeal  and  replace #Obamacare which has caused soaring double-digit premium increases. It is a disaster! https://t.co/NNMyTJo6i6,08-17-2016 20:05:08
A vote for Hillary Clinton is a vote for another generation of poverty high crime  and  lost opportunities. #ImWithYouhttps://t.co/Eph6qy7zyB,08-17-2016 16:57:58
#MakeAmericaSafeAgain #ImWithYouhttps://t.co/N9XNoGNcqc,08-17-2016 16:46:57
Thank you Governor @ScottWalker  and  @GOP Chairman @Reince Priebus. #MakeAmericaGreatAgain #ImWithYouhttps://t.co/IdJBuaKMwK,08-17-2016 16:36:37
Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou Tickets: https://t.co/vDag45zrDc,08-17-2016 13:24:41
#LawandOrder #ImWithYouVideo: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap,08-17-2016 04:39:04
#LawandOrder #ImWithYouTranscript: https://t.co/YlATGI2Ph6,08-17-2016 04:22:01
Will be on @SeanHannity tonight at 10pmE - delivering an important speech live from Wisconsin. #MakeAmericaGreatAgain,08-17-2016 01:48:16
Just as we won the Cold War in part by exposing the evils of communism and the virtues of free markets....Cont: https://t.co/SXp7efXEZU,08-16-2016 23:17:18
This is my pledge to the American people: https://t.co/Jb21oyNfxt,08-16-2016 22:38:57
'It's just a 2-point race Clinton 38% Trump 36%' https://t.co/EzDzJ4EzIN,08-16-2016 19:22:57
Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! https://t.co/YqfaEvg8c3,08-16-2016 18:59:14
#AmericasMerkel https://t.co/QFRs4bEUC1,08-15-2016 20:28:30
"CLINTON REFUGEE PLAN COULD BRING IN 620000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER $400 BILLION." https://t.co/COZQNt6KVs,08-15-2016 20:26:17
#MakeAmericaSafeAgain https://t.co/bgBGPaKaqI,08-15-2016 19:29:09
Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!,08-15-2016 01:34:25
"Stay on message" is the chant. I always do - trade jobs military vets 2nd A repeal Ocare borders etc - but media misrepresents!,08-15-2016 00:07:43
I have always been the same person-remain true to self.The media wants me to change but it would be very dishonest to supporters to do so!,08-14-2016 23:57:37
It is not "freedom of the press" when newspapers and others are allowed to say and write whatever they want even if it is completely false!,08-14-2016 17:06:20
I am not only fighting Crooked Hillary I am fighting the dishonest and corrupt media and her government protection process. People get it!,08-14-2016 16:55:07
Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!,08-14-2016 16:50:51
My rallies are not covered properly by the media. They never discuss the real message and never show crowd size or enthusiasm.,08-14-2016 12:46:17
If the disgusting and corrupt media covered me honestly and didn't put false meaning into the words I say I would be beating Hillary by 20%,08-14-2016 12:37:37
The failing @nytimes which never spoke to me keeps saying that I am saying to advisers that I will change. False I am who I am-never said,08-14-2016 12:31:23
The failing @nytimes talks about anonymous sources and meetings that never happened. Their reporting is fiction. The media protects Hillary!,08-14-2016 12:24:48
"@zulu_out: You are a man for the people because you know what it is like to be among the people #MakeAmericaGreatAgain #USA Loves U" Thanks,08-13-2016 20:08:01
"@PaulaDuvall2: We're all enjoying you as well Mr. T.! You've inspired Hope and a Positive Spirit throughout America! God bless you!" Nice,08-13-2016 20:06:38
"@need2knowu:  @willspeakout yes you are my hero I admire you for laying down your glorious luxurious life to get beat up for America!!!",08-13-2016 20:03:55
We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.,08-13-2016 20:02:38
"@willspeakout: Thank you for all that you are doing for us! You campaign endlessly and have spent millions.We love you! #TrumpTrain" Thanks,08-13-2016 19:39:23
I am truly enjoying myself while running for president. The people of our country are amazing - great numbers on November 8th!,08-13-2016 18:39:26
The failing @nytimes has become a newspaper of fiction. Their stories about me always quote non-existent unnamed sources. Very dishonest!,08-13-2016 18:29:23
Will be on @seanhannity tonight at 10pm hosted by @GovMikeHuckabee. Enjoy!,08-13-2016 00:17:38
Thank you Erie Pennsylvania! Together we will #MakeAmericaGreatAgain! https://t.co/5hZp7PnRoT,08-12-2016 19:48:18
Unbelievable support in Florida last night - thank you! #MAGA https://t.co/WNDAagFRRS,08-12-2016 17:36:31
We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/AKIHQW4ljd,08-12-2016 17:14:30
The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/mjTScP4sZ2,08-12-2016 17:13:22
I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/vzZZ6M5K9t,08-12-2016 17:12:37
I'm with YOU! I will work hard and never let you down. Make America Great Again! https://t.co/xI4qjds5fP,08-12-2016 16:12:56
The Establishment and special interests are absolutely killing our country.  We must put #AmericaFirst. https://t.co/R751UfHQ0A,08-12-2016 16:09:35
ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!,08-12-2016 13:01:06
I love watching these poor pathetic people (pundits) on television working so hard and so seriously to try and figure me out. They can't!,08-12-2016 11:43:43
A massive tax increase will be necessary to fund Crooked Hillary Clinton's agenda. What a terrible (and boring) rollout that was yesterday!,08-12-2016 11:07:51
"@laurencristmann: Thank you for coming to Pennsylvania today. I will be there with @C_Lynne_Ryan your 3rd CD delegate at 2 pm",08-12-2016 10:57:34
Ratings challenged @CNN reports so seriously that I call President Obama (and Clinton) "the founder" of ISIS  and  MVP. THEY DON'T GET SARCASM?,08-12-2016 10:26:20
I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/uHiGJ6Pe3E,08-12-2016 05:16:13
"@EnemyWithinn: @realDonaldTrump @elsolarverde @nytimes People gotta stop believing media lies about Trump." That would indeed be nice!,08-12-2016 04:10:25
"@elsolarverde: THE CORRUPT MEDIA CREATS CONTROVERSY AGAINST @realDonaldTrump TO AVOID ISSUES ABOUT HillaryClinton https://t.co/RW5UcWLfA8",08-12-2016 04:06:22
"@SheriffClarke: https://t.co/G9R9CGhf8q Everything coming from this administration is a lie. Only @realDonaldTrump will change it",08-12-2016 03:59:11
I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/fSKOf0Jz9K,08-11-2016 22:10:59
Will be doing @oreillyfactor tonight at 8pm. Enjoy!,08-11-2016 22:01:30
This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1,08-11-2016 14:15:40
Thank you Fort Lauderdale Florida. #MakeAmericaGreatAgain https://t.co/cjivzdRpU1,08-11-2016 02:12:01
Great job today by the NYPD in protecting the people and saving the climber.,08-11-2016 02:07:07
Reuters just announced that Secret Service never spoke to me or my campaign. Made up story by @CNN is a hoax. Totally dishonest.,08-10-2016 23:38:15
"@DSF2020: Really admire your determination: Working so hard for all Americans n daily having to defend yourself from a biased Media.",08-10-2016 23:36:35
#MakeAmericaGreatAgain! https://t.co/8rWz6p1Ged,08-10-2016 23:24:51
Thank you Abingdon Virginia! #MakeAmericaGreatAgain https://t.co/g7ivluiyF2 https://t.co/RQUKD6sjno,08-10-2016 21:07:01
No such meeting or conversation ever happened - a made up story by "low ratings" @CNN.,08-10-2016 20:49:33
Great meeting w/ coal miners  and  leaders from the Virginia coal industry- thank you! #MAGAhttps://t.co/wnpVlq6oe4 https://t.co/32gdX684ew,08-10-2016 20:37:58
I will be interviewed on @greta tonight at 7pm. Enjoy! https://t.co/9yicUxd87D,08-10-2016 17:54:53
My thoughts and prayers are with the two police officers shot in Sebastian County Arkansas. #LESM,08-10-2016 17:43:26
Morning Joe's weakness is its low ratings. I don't watch anymore but I heard he went wild against Rudy Giuliani and #2A - sad  and  irrelevant!,08-10-2016 15:36:31
.@dbongino  You were fantastic in defending both the Second Amendment and me last night on @CNN. Don Lemon is a lightweight - dumb as a rock,08-10-2016 15:08:01
"@dbongino: ‘Now cut off my mic!’ Bongino refuses to be bullied by Don Lemon over Trump 2nd Amendment – HEATED! https://t.co/UgtfaUXzcr",08-10-2016 14:43:30
Media desperate to distract from Clinton's anti-2A stance. I said pro-2A citizens must organize and get out vote to save our Constitution!,08-10-2016 02:21:12
When is the media going to talk about Hillary's policies that have gotten people killed like Libya open borders and maybe her emails?,08-10-2016 01:11:39
Thank you Senator @ChuckGrassley! #TrumpPence16https://t.co/YmdH3fcaeW,08-10-2016 00:18:46
Thank you @SenatorFischer! #TrumpPence16https://t.co/RMtU6aRZTQ,08-10-2016 00:17:28
Thank you Wilmington North Carolina!#MakeAmericaGreatAgain https://t.co/ZnnaSPF5or,08-09-2016 21:07:38
RT @NRA: But there IS something we will do on #ElectionDay: Show up and vote for the #2A! #DefendtheSecond #NeverHillary,08-09-2016 20:49:42
RT @NRA: .@RealDonaldTrump is right. If @HillaryClinton gets to pick her anti-#2A #SCOTUS judges there’s nothing we can do. #NeverHillary,08-09-2016 20:49:38
RT @Carl_C_Icahn: 2/2  How many of our presidents even our great presidents would have handled the antics that went on in that auditorium…,08-09-2016 20:15:16
RT @Carl_C_Icahn: 1/2   Believe Trump gave a great speech.,08-09-2016 20:15:14
Act NOW for your chance to have a private lunch with Eric Trump  and  tour of campaign HQ at Trump Tower in NYC. https://t.co/RBLII8rIfo,08-09-2016 15:19:21
Act NOW for your chance to have a private lunch with Eric Trump  and  tour of campaign HQ at Trump Tower in NYC. https://t.co/fwU0jMcB1m,08-09-2016 15:18:46
Act NOW for your chance to have a private lunch with Eric Trump  and  tour of campaign HQ at Trump Tower in NYC. https://t.co/szAygwbchK,08-09-2016 15:18:18
Act NOW for your chance to have a private lunch with Eric Trump  and  tour of campaign HQ at Trump Tower in NYC. https://t.co/J3NzuVpruI,08-09-2016 15:09:17
Act NOW for your chance to have a private lunch with Eric Trump  and  tour of campaign HQ at Trump Tower in NYC.  https://t.co/4ccXAY5ZNo,08-09-2016 15:08:35
Act NOW for your chance to have a private lunch with Eric Trump  and  tour of campaign HQ at Trump Tower in NYC. https://t.co/dDA0CZWdYF,08-09-2016 15:07:45
"@LinHen23:  @foxandfriends Loved Trump's answers to voters questions this morning! Trump's economic plan will help #MAGA #NeverHillary",08-09-2016 12:02:25
"@sprts08: @realDonaldTrump @foxandfriends great interview.....all solid points on our economy TRUMP2016",08-09-2016 12:01:33
I am running against the Washington insiders just like I did in the Republican Primaries. These are the people that have made U.S. a mess!,08-09-2016 11:59:25
Will be interviewed on @foxandfriends now!,08-09-2016 11:32:43
Being in Detroit today was wonderful. Quick stop in Ohio to meet with some of our great supporters. Just got back home!,08-09-2016 02:45:10
RT @FieldofFight: We Can Do Better We Must Do Better We Will Do Better By LTG (R) Keith Kellogg and LTG (R) Michael Flynn @GenFlynn http…,08-09-2016 01:00:23
'As Senator Clinton promised 200000 jobs in Upstate New York - her efforts fell flat.' https://t.co/I2WqZb5N8P https://t.co/i5S3mtJWpe,08-08-2016 23:18:42
Many people are saying that the Iranians killed the scientist who helped the U.S. because of Hillary Clinton's hacked emails.,08-08-2016 22:45:33
Thank you Newt!  https://t.co/Acg0hMvrpr,08-08-2016 22:43:56
Thank you Congressman Steven Palazzo! https://t.co/R5Z4CGfjqJ https://t.co/XGSIJJQiGJ,08-08-2016 22:27:02
Thank you Senator David Perdue!https://t.co/d0dCUZ20jf https://t.co/LmfiGByFPb,08-08-2016 22:24:09
Thank you @RepLouBarletta!https://t.co/bre8u93vac https://t.co/eKtSXUw51R,08-08-2016 22:20:31
Thank you @NFIB- together we will #MakeAmericaGreatAgain!  https://t.co/wQQIHQKsdK,08-08-2016 22:15:44
Thank you!  https://t.co/4p0hzpkVWF,08-08-2016 22:12:21
Thank you Alex!  https://t.co/c2uIa7mndP,08-08-2016 22:06:25
RT @NFIB: .@NFIB encouraged by @realDonaldTrump’s #taxplan says #smallbiz would benefit from lower tax rate: https://t.co/JCQCvXj9WC,08-08-2016 20:14:57
My economic policy speech will be carried live at 12:15 P.M. Enjoy!,08-08-2016 15:20:44
Join me in Fayetteville North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8,08-08-2016 13:28:20
#ICYMI: "Will Media Apologize to Trump?" https://t.co/ia7rKBmioA,08-08-2016 00:05:54
Michael Morell the lightweight former Acting Director of C.I.A. and a man who has made serious bad calls is a total Clinton flunky!,08-07-2016 23:09:08
The media is going crazy. They totally distort so many things on purpose. Crimea nuclear "the baby" and so much more. Very dishonest!,08-07-2016 21:31:46
RT @DRUDGE_REPORT: CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6,08-07-2016 21:25:58
I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!,08-07-2016 13:49:29
Thank you Windham New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s,08-07-2016 02:19:37
.@Larry_Kudlow - 'Donald Trump Is the middle-class growth candidate'https://t.co/YbqkhWNm0g,08-07-2016 02:03:39
I am not just running against Crooked Hillary Clinton I am running against the very dishonest and totally biased media - but I will win!,08-07-2016 01:53:45
#CrookedHillary is not fit to be our next president! #TrumpPence16 https://t.co/I0zJO2sZKk,08-06-2016 20:04:08
Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED and other things!,08-06-2016 18:11:50
LIMITED EDITION signed copies of my book "The Art of the Deal" for your donation of $184 or more. Get YOURS today! https://t.co/wzsE7SoGUG,08-06-2016 18:08:19
LIMITED EDITION signed copies of my book "The Art of the Deal" for your donation of $184 or more. Get YOURS today! https://t.co/pvNwKWlFy1,08-06-2016 18:05:41
Anybody whose mind "SHORT CIRCUITS" is not fit to be our president! Look up the word "BRAINWASHED.",08-06-2016 14:48:14
Crooked Hillary said loudly and for the world to see that she "SHORT CIRCUITED" when answering a question on her e-mails. Very dangerous!,08-06-2016 14:24:43
Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!,08-06-2016 11:53:00
Good luck #TeamUSA#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh,08-06-2016 03:59:08
'Trump is right about violent crime: It’s on the rise in major cities'https://t.co/XbnZ5vktGk,08-06-2016 02:57:11
Thank you Green Bay Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR,08-06-2016 02:44:55
